"identificador";"nombre_servicio";"tipo_servicio";"distrito_asignado";"latitud";"longitud"
"PA918";"Sant Vicent de Paül - Peníscola (1080)";"Parada EMT";"RASCANYA";39,4908807853003;-0,370581476260711
"PA919";"Dr. Manuel Candela (imparell) - Port (1119)";"Parada EMT";"CAMINS AL GRAU";39,4659081865443;-0,351272040462018
"PA920";"Pintor Salvador Abril - Maties Perelló (880)";"Parada EMT";"L'EIXAMPLE";39,4617269939209;-0,369504833657435
"PA921";"Glòria (imparell) - Oliveral (910)";"Parada EMT";"QUATRE CARRERES";39,4220980293867;-0,364172539010899
"PA922";"Germans Villalonga - Enric Navarro (965)";"Parada EMT";"BENIMACLET";39,4854952015259;-0,357189308755293
"PA923";"Albufera - Pl. de la Sequiota (2205)";"Parada EMT";"POBLATS DEL SUD";39,3105881717059;-0,317688890180037
"PA924";"Plaça de l'Ajuntament - Periodista Azzati (2314)";"Parada EMT";"CIUTAT VELLA";39,4694437994367;-0,377626895009106
"PA925";"Actor Antonio Ferrandis (imparell) - En Corts (2240)";"Parada EMT";"QUATRE CARRERES";39,4485517572243;-0,362438900037528
"PA926";"Gavines - Les dunes (2193)";"Parada EMT";"POBLATS DEL SUD";39,3021017717699;-0,291694348968461
"PA927";"Embarcador de l'Albufera (II) (2196)";"Parada EMT";"POBLATS DEL SUD";39,3495176362316;-0,323428560780344
"PA928";"Mare Nostrum - Alboran (2246)";"Parada EMT";"ALGIROS";39,4898466117159;-0,325545452808502
"PA929";"Gavines - Entrada Ventura (2183)";"Parada EMT";"POBLATS DEL SUD";39,2884188575171;-0,28394220134133
"PA930";"Gola de Puchol (IV) (2198)";"Parada EMT";"POBLATS DEL SUD";39,3574936112665;-0,320860588216021
"PA931";"Càmping Coll Vert (2202)";"Parada EMT";"POBLATS DEL SUD";39,3968288180451;-0,332465183838671
"PA932";"Porta de la Mar (2255)";"Parada EMT";"CIUTAT VELLA";39,4721643528089;-0,36888992689362
"PA933";"Palau de Congressos (2230)";"Parada EMT";"BENICALAP";39,495496625312;-0,400991282370099
"PA934";"Tetuan - exterior (2223)";"Parada EMT";"CIUTAT VELLA";39,4738777072259;-0,369671180086902
"PA935";"Estació del Nord (2261)";"Parada EMT";"L'EIXAMPLE";39,4675146357213;-0,376495264570137
"PA936";"Biblioteca Pública (2290)";"Parada EMT";"CIUTAT VELLA";39,4714327821725;-0,379805662434554
"PA937";"Dolores Marqués - Benicarló (1231)";"Parada EMT";"BENIMACLET";39,4856744118297;-0,363394627104919
"PA938";"Antic Hospital La Fe (1266)";"Parada EMT";"BENICALAP";39,4841128027761;-0,391507092922736
"PA939";"Comte de Torrefiel - Riu Bidasoa (1127)";"Parada EMT";"RASCANYA";39,4979164423811;-0,377216531194504
"PA940";"Sant Doménec Savio - Josep Esteve (1129)";"Parada EMT";"RASCANYA";39,4960230648844;-0,37551591167636
"PA941";"Pintor Jacomart - Comte de Torrefiel (1131)";"Parada EMT";"RASCANYA";39,4964676436585;-0,377254841139302
"PA942";"Duc de Mandas (imparell) - Arquitecto Rodríguez (1845)";"Parada EMT";"RASCANYA";39,4943553801384;-0,370131519091252
"PA943";"Arquitecte Segura de Lago - Dr. Rafael Bartual (1937)";"Parada EMT";"PATRAIX";39,4535227230909;-0,403087556478282
"PA944";"Tarongers - Facultat de Magisteri (1949)";"Parada EMT";"ALGIROS";39,47981689713;-0,345999398343948
"PA945";"Pintor Maella - Balears (1957)";"Parada EMT";"CAMINS AL GRAU";39,4610928432996;-0,347507672942534
"PA946";"Molinell (imparell) - Alboraia (1806)";"Parada EMT";"LA SAIDIA";39,4852032434289;-0,37004286130328
"PA947";"Pérez Galdós - Sant Josep de la Muntanya (1865)";"Parada EMT";"L'OLIVERETA";39,4739946857023;-0,394888965063468
"PA948";"Mestre Rodrigo - Canal de Navarrés (1962)";"Parada EMT";"CAMPANAR";39,490920635703;-0,407025099378693
"PA949";"El Palmar (2172)";"Parada EMT";"POBLATS DEL SUD";39,3117325712866;-0,317766168571712
"PA950";"Gavines - Dofins (2190)";"Parada EMT";"POBLATS DEL SUD";39,2917166174653;-0,285710809015669
"PA951";"Carrera del Riu - Montanyars (2203)";"Parada EMT";"QUATRE CARRERES";39,4097918188478;-0,335259245846667
"PA952";"Almassora - Pintor Vilar (2234)";"Parada EMT";"LA SAIDIA";39,4828610994006;-0,372695207836911
"PA953";"Roger de Llòria - Colón (2315)";"Parada EMT";"L'EIXAMPLE";39,4691325163798;-0,372595752110115
"PA954";"Amado Granell Mesado (parell) - Antonio Ferrandis (2295)";"Parada EMT";"QUATRE CARRERES";39,4506488415942;-0,359201429656356
"PA955";"Amado Granell Mesado (imparell) - Antonio Sacramento (2297)";"Parada EMT";"QUATRE CARRERES";39,4527414315842;-0,360244381804552
"PA956";"Estació del Nord - Sant Pau (2312)";"Parada EMT";"CIUTAT VELLA";39,4683935651843;-0,377826639206787
"PA957";"Àgora (2052)";"Parada EMT";"CAMINS AL GRAU";39,4530291685481;-0,350199793764327
"PA958";"Germanies - Cuba (2080)";"Parada EMT";"L'EIXAMPLE";39,463064990748;-0,377200979864921
"PA959";"Vicent Baldoví - Novelda (2171)";"Parada EMT";"POBLATS DEL SUD";39,3139910682253;-0,317834559392281
"PA960";"Hospital Malva-rosa (1159)";"Parada EMT";"ALGIROS";39,477060740651;-0,324621536481944
"PA961";"Passeig Marítim - Mendizábal (1162)";"Parada EMT";"ALGIROS";39,4835524404661;-0,325202401988805
"PA962";"Pont de l'Exposició (1245)";"Parada EMT";"EL PLA DEL REAL";39,4738150441144;-0,364430715665669
"PA963";"Tavernes Blanques (956)";"Parada EMT";"RASCANYA";39,5063802963033;-0,366243589355081
"PA964";"Dr. Lluch - Vicent Guillot (13)";"Parada EMT";"ALGIROS";39,4734693256716;-0,327376919280887
"PA965";"Església dels Àngels - Pintor Ferrandis (47)";"Parada EMT";"ALGIROS";39,4724016983536;-0,33178980960108
"PA966";"Constitució (imparell) - Tavernes Blanques (257)";"Parada EMT";"RASCANYA";39,5046899101458;-0,367689162920939
"PA967";"Blasco Ibáñez - Rubén Darío (154)";"Parada EMT";"EL PLA DEL REAL";39,4759088219526;-0,353911552183204
"PA968";"Hospital Clínic (160)";"Parada EMT";"EL PLA DEL REAL";39,4789917919177;-0,36307623437964
"PA969";"Emili Baró - Manuel Castellanos (178)";"Parada EMT";"BENIMACLET";39,4867048785773;-0,361264256916973
"PA970";"Primat Reig - Jaume Roig (186)";"Parada EMT";"BENIMACLET";39,4840739872386;-0,36338032784207
"PA971";"Sant Joan Bosco - Daroca (202)";"Parada EMT";"RASCANYA";39,4964637522725;-0,369998519693745
"PA972";"Manuel Carboneres - Sant Francesc de Paula (1310)";"Parada EMT";"POBLATS MARITIMS";39,4462113840828;-0,330581776548157
"PA973";"Florista (1330)";"Parada EMT";"BENICALAP";39,4955744894838;-0,3974326312989
"PA974";"Sant Vicent Màrtir - Mossén Febrer (1349)";"Parada EMT";"JESUS";39,4509734139078;-0,385065758041547
"PA975";"Regne de València (imparell) - Alcalde Reig (1363)";"Parada EMT";"L'EIXAMPLE";39,4624277168484;-0,361179278176483
"PA976";"Dr. Peset Aleixandre - Felip Rinaldi (1217)";"Parada EMT";"LA SAIDIA";39,4917369375408;-0,376118274203555
"PA977";"Dr. Peset Aleixandre - Guardacostes (242)";"Parada EMT";"LA SAIDIA";39,4899821181696;-0,382922281994043
"PA978";"Dr. Peset Aleixandre - Camí de Montcada (243)";"Parada EMT";"LA SAIDIA";39,490884249596;-0,37867519319901
"PA979";"Cavite - Font d'en Carròs (17)";"Parada EMT";"ALGIROS";39,4815286934024;-0,326695314225015
"PA980";"Manuel Soto Enginyer - Estació (58)";"Parada EMT";"POBLATS MARITIMS";39,458314755318;-0,332269642704143
"PA981";"Inst. Obrer de Val. (imparell) - Amado Granell Mesado (1417)";"Parada EMT";"QUATRE CARRERES";39,4545796216704;-0,36071520920459
"PA982";"Camí de Montcada (parell) - Matador (286)";"Parada EMT";"POBLATS DEL NORD";39,5156417659175;-0,386861045633565
"PA983";"Carpesa (290)";"Parada EMT";"POBLATS DEL NORD";39,5150989935312;-0,377314375287136
"PA984";"Misser Mascó - Montfort (872)";"Parada EMT";"EL PLA DEL REAL";39,4765108887051;-0,365831458456745
"PA985";"Fonteta Sant Lluís (parell) - Àngel Villena (882)";"Parada EMT";"QUATRE CARRERES";39,4485060906123;-0,368622384222575
"PA986";"Ferran el Catòlic - Gabriel Miró (701)";"Parada EMT";"EXTRAMURS";39,4730322713043;-0,387292966865681
"PA987";"Marqués del Túria - Gregori Maians (709)";"Parada EMT";"L'EIXAMPLE";39,4653035430834;-0,3722582265592
"PA988";"Sant Josep de la Muntanya - Pérez Galdós (750)";"Parada EMT";"EXTRAMURS";39,4744525650732;-0,394184062474848
"PA989";"Fonteta Sant Lluís - Dr. Waksman (626)";"Parada EMT";"L'EIXAMPLE";39,4557145205269;-0,371584221692921
"PA990";"Fonteta Sant Lluís - Bèrnia (627)";"Parada EMT";"L'EIXAMPLE";39,4539631266413;-0,37162165655642
"PA991";"Gravador Jordán - Riu Sec (635)";"Parada EMT";"QUATRE CARRERES";39,4463611488145;-0,366935458141925
"PA992";"Centre d'especialitats Montolivet (681)";"Parada EMT";"L'EIXAMPLE";39,4615288692608;-0,362383098772112
"PA993";"la Plata - Amado Granell Mesado (685)";"Parada EMT";"L'EIXAMPLE";39,4570684160442;-0,362844285763264
"PA994";"Tres Forques - Mare de Déu de la Cabeça (530)";"Parada EMT";"PATRAIX";39,4636811733987;-0,399846936394385
"PA995";"Tres Forques - Churat i Saurí (532)";"Parada EMT";"EXTRAMURS";39,4640020452469;-0,39191993264883
"PA996";"Arxiduc Carles - Fra Juníper Serra (544)";"Parada EMT";"PATRAIX";39,4608209393883;-0,399211622284113
"PA997";"Centre de Salut Pare Jofré (549)";"Parada EMT";"PATRAIX";39,460576545181;-0,389915435573151
"PA998";"Cabanyal (12)";"Parada EMT";"ALGIROS";39,4716646431527;-0,327649534860941
"PA999";"la Malva-rosa - Sant Rafael (24)";"Parada EMT";"ALGIROS";39,4791178697409;-0,328148424423329
"PA1000";"Punta al Mar - Camí Canal (66)";"Parada EMT";"POBLATS MARITIMS";39,4448367971041;-0,335218905253217
"PA1001";"Hospital Clínic - Facultat Medicina (1382)";"Parada EMT";"EL PLA DEL REAL";39,4787171796182;-0,363939535191073
"PA1002";"Camp de Túria - Mestre Rodrigo (1448)";"Parada EMT";"CAMPANAR";39,493069962214;-0,406615151126145
"PA1003";"Menorca - França (1532)";"Parada EMT";"CAMINS AL GRAU";39,458959095561;-0,343502241730159
"PA1004";"França-Pare Tomas Montañana (1535)";"Parada EMT";"CAMINS AL GRAU";39,4605951460753;-0,352411428697099
"PA1005";"Sagunt (322)";"Parada EMT";"LA SAIDIA";39,4862298105906;-0,374656100204571
"PA1006";"Bombas Gens (331)";"Parada EMT";"LA SAIDIA";39,4854851635514;-0,385629896811102
"PA1007";"El Pla de la Saïdia (riu) - Constitució (351)";"Parada EMT";"LA SAIDIA";39,4828192223683;-0,379532035710476
"PA1008";"Campanar - Joan Pau II (367)";"Parada EMT";"CAMPANAR";39,4800346086182;-0,393795322440259
"PA1009";"Mestre Rodrigo - Manuel de Falla (422)";"Parada EMT";"L'OLIVERETA";39,4774361841191;-0,397794209670419
"PA1010";"Pérez Galdós - Lladró i Mallí (432)";"Parada EMT";"EXTRAMURS";39,4629148619424;-0,38734522431985
"PA1011";"Joan XXIII - Periodista Gil Sumbiela (445)";"Parada EMT";"BENICALAP";39,4926481633317;-0,383197687833244
"PA1012";"Parc de l'Oest (482)";"Parada EMT";"L'OLIVERETA";39,4683797162733;-0,396038981405595
"PA1013";"Font d'en Corts - Levantina Alegre (657)";"Parada EMT";"QUATRE CARRERES";39,4486792594334;-0,36071975829042
"PA1014";"Font d'en Corts (parell) - Matador d'en Corts (659)";"Parada EMT";"QUATRE CARRERES";39,442715604239;-0,35601795022189
"PA1015";"Campus de Burjassot (1145)";"Parada EMT";"POBLATS DE L'OEST";39,5096300834577;-0,421699646534884
"PA1016";"La Llum (1366)";"Parada EMT";"L'OLIVERETA";39,4684573732936;-0,417148661614266
"PA1017";"Campament (parell) - Joaquín Marín (386)";"Parada EMT";"POBLATS DE L'OEST";39,5015928475401;-0,422766651720342
"PA1018";"Camp de Túria (parell) - Corts Valencianes (1320)";"Parada EMT";"CAMPANAR";39,4943253405218;-0,404004193542793
"PA1019";"Benifaraig a Montcada - Casa Silvestre (292)";"Parada EMT";"POBLATS DEL NORD";39,5252535598505;-0,386045293725732
"PA1020";"Camí de Montcada - Alqueria Paella (300)";"Parada EMT";"POBLATS DEL NORD";39,5100714265883;-0,385823154208296
"PA1021";"Nou d'Octubre (485)";"Parada EMT";"L'OLIVERETA";39,4701331747574;-0,405578506450807
"PA1022";"Colònia Esp. de Mèxic - Casa de la Misericòrdia (501)";"Parada EMT";"L'OLIVERETA";39,4645951662355;-0,409185383745929
"PA1023";"Font d'en Corts - Camí dels Rocs (850)";"Parada EMT";"QUATRE CARRERES";39,4440696166507;-0,357163847634345
"PA1024";"el Tremolar - Barraca de Troia (932)";"Parada EMT";"QUATRE CARRERES";39,4227095141646;-0,356189111857051
"PA1025";"el Tremolar - Camí del Cavalló (934)";"Parada EMT";"QUATRE CARRERES";39,4234981448544;-0,360994267864979
"PA1026";"el Tremolar - Séquia de l'Or (936)";"Parada EMT";"QUATRE CARRERES";39,4226152955187;-0,356200804903698
"PA1027";"Almàssera (949)";"Parada EMT";"RASCANYA";39,5163726285134;-0,361358403676318
"PA1028";"Principal - El Caroig (1027)";"Parada EMT";"QUATRE CARRERES";39,4324363991007;-0,362707137762294
"PA1029";"Uruguai - Veneçuela (1036)";"Parada EMT";"JESUS";39,4555358250723;-0,387084456221432
"PA1030";"Ernest Ferrer - Aragó (1039)";"Parada EMT";"EL PLA DEL REAL";39,4723529426422;-0,356974583080748
"PA1031";"Bailén (983)";"Parada EMT";"L'EIXAMPLE";39,4630885467609;-0,379623447962261
"PA1032";"Reina - Pescadors (1672)";"Parada EMT";"ALGIROS";39,4698610703469;-0,328529616624959
"PA1033";"Mestre Rodrigo - La Plana Baixa (1655)";"Parada EMT";"CAMPANAR";39,4893240999282;-0,405802438468729
"PA1034";"Illes Canàries - Vicente Beltrán (1596)";"Parada EMT";"CAMINS AL GRAU";39,4641576820041;-0,347461992931153
"PA1035";"Les Naus (1591)";"Parada EMT";"CAMINS AL GRAU";39,4588029571644;-0,336108278469187
"PA1036";"Illes Canàries - Riu Escalona (1598)";"Parada EMT";"CAMINS AL GRAU";39,4659066166748;-0,353412738496805
"PA1037";"Port - Illes Canàries (1631)";"Parada EMT";"CAMINS AL GRAU";39,4615289889525;-0,338157128618735
"PA1038";"Plaça del Temple (773)";"Parada EMT";"CIUTAT VELLA";39,4769790258515;-0,37122780165184
"PA1039";"Encarnació - Guillem de Castro (792)";"Parada EMT";"EXTRAMURS";39,4739136885049;-0,383807025535819
"PA1040";"Joaquín Costa - Regne de València (731)";"Parada EMT";"L'EIXAMPLE";39,4635982749519;-0,365483662721705
"PA1041";"Germanies - Sevilla (708)";"Parada EMT";"L'EIXAMPLE";39,4643562768176;-0,374659438149023
"PA1042";"Marqués del Túria - Mestre Gozalbo (710)";"Parada EMT";"L'EIXAMPLE";39,4664682414676;-0,369502829968447
"PA1043";"Regne de València - Russafa (722)";"Parada EMT";"L'EIXAMPLE";39,4646765599897;-0,372852045567008
"PA1044";"Pintor Salvador Abril - Mestre J. Serrano (728)";"Parada EMT";"L'EIXAMPLE";39,4637570931492;-0,370936993305498
"PA1045";"Real de Madrid - Concepción Arenal (589)";"Parada EMT";"JESUS";39,4350780614905;-0,390723339844404
"PA1046";"Fonteta Sant Lluís (imparell) - Àngel Villena (636)";"Parada EMT";"QUATRE CARRERES";39,4485830234337;-0,368403032877188
"PA1047";"Puigcampana - Fonteta Sant Lluís (640)";"Parada EMT";"L'EIXAMPLE";39,4549500532159;-0,371225828719666
"PA1048";"Central de Policia Local de València (507)";"Parada EMT";"L'OLIVERETA";39,4685548421589;-0,399923315256423
"PA1049";"Tres Forques (parell) - Arxiduc Carles (511)";"Parada EMT";"PATRAIX";39,4640549316569;-0,396898690675925
"PA1050";"Tres Creus (carril bus) - Músic Ayllón (515)";"Parada EMT";"L'OLIVERETA";39,4670349489626;-0,405782496617232
"PA1051";"Joaquím Ballester - Campanar (359)";"Parada EMT";"CAMPANAR";39,4820019283773;-0,391925534113374
"PA1052";"Camí de Montcada (parell) - Alemany (281)";"Parada EMT";"BENICALAP";39,4964924925414;-0,380957225929591
"PA1053";"Camí de Montcada - Poble Nou (302)";"Parada EMT";"BENICALAP";39,5050306444189;-0,383804383954685
"PA1054";"Camí de Montcada - Félix del Río (306)";"Parada EMT";"LA SAIDIA";39,4916014820061;-0,379046942281278
"PA1055";"Serradora - Poliesportiu (1384)";"Parada EMT";"CAMINS AL GRAU";39,4666773251195;-0,33503715902562
"PA1056";"Escola Oficial d'Idiomes (344)";"Parada EMT";"LA SAIDIA";39,4829825449185;-0,381205307443514
"PA1057";"Àngel Guimerà - Ferran el Catòlic (1278)";"Parada EMT";"EXTRAMURS";39,4704078518274;-0,38444871017991
"PA1058";"Facultat de Ciències Socials (1282)";"Parada EMT";"ALGIROS";39,4794091056423;-0,345736641843806
"PA1059";"Foc - Amadeu Desfilis (1170)";"Parada EMT";"BENICALAP";39,5000411543834;-0,394656485435002
"PA1060";"General Avilés - Miguel Servet (parell) (1184)";"Parada EMT";"BENICALAP";39,4869233314148;-0,394024093711783
"PA1061";"França-Trafalgar (1540)";"Parada EMT";"CAMINS AL GRAU";39,458615307466;-0,345602353708043
"PA1062";"Pianista Empar Iturbi - Ausiàs March (623)";"Parada EMT";"L'EIXAMPLE";39,4549946475078;-0,375109719232233
"PA1063";"Creu Coberta (592)";"Parada EMT";"JESUS";39,4473939361608;-0,385840022816298
"PA1064";"Dr. Manuel Candela - Sants Just i Pastor (1117)";"Parada EMT";"CAMINS AL GRAU";39,4704837089716;-0,349458385749567
"PA1065";"Finlàndia - General Gil Dolz (874)";"Parada EMT";"EL PLA DEL REAL";39,4727228699291;-0,360330864733281
"PA1066";"Carrera del Riu - Casa Andrés (940)";"Parada EMT";"QUATRE CARRERES";39,4354576521983;-0,343478702620163
"PA1067";"Joan XXIII (parell) - Félix del Río (268)";"Parada EMT";"BENICALAP";39,4912216304024;-0,382308920049371
"PA1068";"Blasco Ibáñez - José María Orense (124)";"Parada EMT";"ALGIROS";39,4721639935174;-0,340052576937374
"PA1069";"Tossal del Rei (1133)";"Parada EMT";"RASCANYA";39,4963162115663;-0,372348753504046
"PA1070";"Isabel de Villena - Vicent la Roda (1164)";"Parada EMT";"ALGIROS";39,4789660665725;-0,325857514325032
"PA1071";"Germans Maristes (parell) - Fonteta Sant Lluís (652)";"Parada EMT";"QUATRE CARRERES";39,4510339744835;-0,368655116135647
"PA1072";"Sants Just i Pastor - Serradora (1501)";"Parada EMT";"CAMINS AL GRAU";39,4663202580754;-0,337014455355219
"PA1073";"Músic Espí - Gravador Fabregat (1132)";"Parada EMT";"RASCANYA";39,4969694024706;-0,374198232948381
"PA1074";"Regne de València (parell) - Alcalde Reig (1364)";"Parada EMT";"L'EIXAMPLE";39,4620569315592;-0,360861818057919
"PA1075";"Punta al Mar (imparell) - Riu (1381)";"Parada EMT";"POBLATS MARITIMS";39,445554032101;-0,340578428597551
"PA1076";"Blasco Ibáñez - Manuela Estelles (1409)";"Parada EMT";"ALGIROS";39,4699276073738;-0,335623742788524
"PA1077";"Arxiduc Carles (imparell) - Tres Forques (1038)";"Parada EMT";"PATRAIX";39,4634437370872;-0,396427782421516
"PA1078";"Mediterrània - Vicent Brull (1050)";"Parada EMT";"ALGIROS";39,4677785369849;-0,331699753092224
"PA1079";"Aragó - Ernest Ferrer (1055)";"Parada EMT";"EL PLA DEL REAL";39,4728157944994;-0,356893358931284
"PA1080";"Pere Cabanes - Mont Carmel (1060)";"Parada EMT";"RASCANYA";39,495423207365;-0,372785306006342
"PA1081";"Dr. Manuel Candela (parell) - Sants Just i Pastor (1111)";"Parada EMT";"CAMINS AL GRAU";39,4703686815978;-0,349101986157359
"PA1082";"Ramon Llull - García Donato (1114)";"Parada EMT";"ALGIROS";39,4768143455424;-0,346870078697924
"PA1083";"Nou Campanar - Hospital Arnau de Vilanova (1657)";"Parada EMT";"CAMPANAR";39,4900997488663;-0,40430215426979
"PA1084";"Cardenal Benlloch - Dr. Ferran (1695)";"Parada EMT";"EL PLA DEL REAL";39,4696222928247;-0,355406400942599
"PA1085";"Dr. Peset Aleixandre - Av. de Burjassot (1684)";"Parada EMT";"BENICALAP";39,4889328498776;-0,388570298829017
"PA1086";"Carda - Moro Zeit (1734)";"Parada EMT";"CIUTAT VELLA";39,475112721403;-0,38087299182143
"PA1087";"Albereda (riu) - L'Hemisfèric (1744)";"Parada EMT";"CAMINS AL GRAU";39,4594354957366;-0,352962141332065
"PA1088";"Fausto Elio (imparell) - Universitat Politècnica (1752)";"Parada EMT";"ALGIROS";39,4792109570331;-0,333004078876771
"PA1089";"Fausto Elio (parell) - Universitat Politècnica (1750)";"Parada EMT";"ALGIROS";39,4789915903148;-0,332672634382003
"PA1090";"Marí Blas de Lezo - Camí Cabanyal (1754)";"Parada EMT";"ALGIROS";39,472428091931;-0,334274066945771
"PA1091";"La Malva-rosa - Mendizàbal (1751)";"Parada EMT";"ALGIROS";39,4838740848138;-0,329226461320679
"PA1092";"Albereda - Palau de la Música (1776)";"Parada EMT";"L'EIXAMPLE";39,4657818337765;-0,359396623410833
"PA1093";"Reus - Poeta Fernández Heredia (1814)";"Parada EMT";"LA SAIDIA";39,4855361605646;-0,379385293976812
"PA1094";"Ausiàs March - Bernat Descoll (1821)";"Parada EMT";"L'EIXAMPLE";39,452040732798;-0,372732772187432
"PA1095";"Orriols (1839)";"Parada EMT";"RASCANYA";39,4928952329887;-0,368398762382716
"PA1096";"Peris i Valero - Duc de Calàbria (1854)";"Parada EMT";"L'EIXAMPLE";39,4612929935849;-0,365675059102315
"PA1097";"Tarongers - Facultat de Dret (1896)";"Parada EMT";"ALGIROS";39,479154341017;-0,343761166403257
"PA1098";"Serradora - Beteró (1918)";"Parada EMT";"ALGIROS";39,4769517451542;-0,334360818201646
"PA1099";"Blasco Ibáñez - Actriu Encarna Máñez (127)";"Parada EMT";"ALGIROS";39,4729880487124;-0,34621588307516
"PA1100";"Pérez Galdós - Tres Forques (1686)";"Parada EMT";"EXTRAMURS";39,4645997129637;-0,3885466409169
"PA1101";"Mestre Rodrigo - General Avilés (1653)";"Parada EMT";"CAMPANAR";39,4837667683893;-0,401860537862761
"PA1102";"Sueca - Puerto Rico (1675)";"Parada EMT";"L'EIXAMPLE";39,4613463186004;-0,374913100245518
"PA1103";"Bulevard Sud (imparell) - Malilla (1965)";"Parada EMT";"JESUS";39,4458624631268;-0,381274251984646
"PA1104";"Marconi - Barri de la Llum (2005)";"Parada EMT";"L'OLIVERETA";39,4674779049943;-0,414457771942756
"PA1105";"Pare Esteban Pernet  - Centre Comercial (2006)";"Parada EMT";"L'OLIVERETA";39,4669904283627;-0,412594196377193
"PA1106";"Conselleries (2072)";"Parada EMT";"L'OLIVERETA";39,4724511857789;-0,405338478986073
"PA1107";"Ciutat Administrativa 9 d'Octubre (2070)";"Parada EMT";"L'OLIVERETA";39,4720832579563;-0,405593185674587
"PA1108";"Molinell (imparell) - Pintor Genaro Lahuerta (2095)";"Parada EMT";"LA SAIDIA";39,4849472695895;-0,366966330377985
"PA1109";"Duc de Mandas - Motilla del Palancar (1840)";"Parada EMT";"RASCANYA";39,4908667576916;-0,365690959214242
"PA1110";"Castellonet - Alfara del Patriarca (1848)";"Parada EMT";"BENICALAP";39,4926683515393;-0,386073775161727
"PA1111";"Finlàndia - Aragó (1801)";"Parada EMT";"EL PLA DEL REAL";39,4714943061742;-0,35875715507218
"PA1112";"Reus (1813)";"Parada EMT";"LA SAIDIA";39,4857228162021;-0,382808970297176
"PA1113";"Illes Canàries (1950)";"Parada EMT";"CAMINS AL GRAU";39,4631607104199;-0,349147161438152
"PA1114";"Riu Nervión - Riu Segre (1837)";"Parada EMT";"BENICALAP";39,4956569853358;-0,382198588327555
"PA1115";"Fra Juníper Serra -Torrent (1883)";"Parada EMT";"PATRAIX";39,4619795097127;-0,400894795052773
"PA1116";"Alfahuir - Germans Machado (1961)";"Parada EMT";"RASCANYA";39,4935788186402;-0,359175010159802
"PA1117";"Club Nàutic (1963)";"Parada EMT";"POBLATS MARITIMS";39,4279737806809;-0,334743742810537
"PA1118";"Burjassot - Marxalenes (2160)";"Parada EMT";"BENICALAP";39,4863576835317;-0,386812993791799
"PA1119";"Gavines (parell) - Sirena (2181)";"Parada EMT";"POBLATS DEL SUD";39,2938017762892;-0,287075393663148
"PA1120";"Gavines (parell) - Les Escales (2184)";"Parada EMT";"POBLATS DEL SUD";39,2850770391611;-0,282038374194272
"PA1121";"Embarcador de l'Albufera (I) (2168)";"Parada EMT";"POBLATS DEL SUD";39,3494190199971;-0,323574353946829
"PA1122";"Pinars (imparell) - El Saler (2200)";"Parada EMT";"POBLATS DEL SUD";39,3832248744581;-0,332318639514037
"PA1123";"Neptú (2263)";"Parada EMT";"POBLATS MARITIMS";39,4631705535363;-0,325407258447635
"PA1124";"Pascual i Genís - Roger de Lloria (2317)";"Parada EMT";"L'EIXAMPLE";39,468462186772;-0,373945958046972
"PA1125";"Hospital Dr. Peset - Primer de Maig (2320)";"Parada EMT";"JESUS";39,4503812788959;-0,39395327614108
"PA1126";"Teatre Flumen (2319)";"Parada EMT";"LA SAIDIA";39,4829122517183;-0,384558976463983
"EN1";"QUART DE POBLET";"Entradas MetroValencia";"POBLATS DE L'OEST";39,4810867304648;-0,44188055445788
"EN2";"MELIANA";"Entradas MetroValencia";"POBLATS DEL NORD";39,5280303941434;-0,351819455547453
"EN3";"ALBALAT DELS SORELLS";"Entradas MetroValencia";"POBLATS DEL NORD";39,5452651968134;-0,348288893359865
"EN4";"MUSEROS";"Entradas MetroValencia";"POBLATS DEL NORD";39,5615768419935;-0,34085556813197
"EN5";"RAFELBUNYOL";"Entradas MetroValencia";"POBLATS DEL NORD";39,5885238639868;-0,331058323837043
"EN6";"Á. GIMERÁ";"Entradas MetroValencia";"EXTRAMURS";39,4698913807649;-0,386780465824979
"EN7";"Á. GIMERÁ";"Entradas MetroValencia";"EXTRAMURS";39,4695913744978;-0,384109462489146
"EN8";"Á. GIMERÁ";"Entradas MetroValencia";"EXTRAMURS";39,4696913806657;-0,384893463308768
"EN9";"ARAGÓN";"Entradas MetroValencia";"EL PLA DEL REAL";39,4729484625398;-0,35910599079222
"EN10";"SANT ISIDRE";"Entradas MetroValencia";"PATRAIX";39,4510750376093;-0,402537853843852
"EN11";"AMISTAT";"Entradas MetroValencia";"EL PLA DEL REAL";39,4707490862991;-0,351817637917833
"EN12";"AV. DEL CID";"Entradas MetroValencia";"L'OLIVERETA";39,4681710455176;-0,397620356866864
"EN13";"AV. DEL CID";"Entradas MetroValencia";"L'OLIVERETA";39,4690638935751;-0,400034379115794
"EN14";"AYORA";"Entradas MetroValencia";"CAMINS AL GRAU";39,4681253207617;-0,343385468658575
"EN15";"BENIFERRI";"Entradas MetroValencia";"CAMPANAR";39,4905632032313;-0,400246488926053
"EN16";"CAMPANAR - LA FE";"Entradas MetroValencia";"CAMPANAR";39,4845546879877;-0,394757370760545
"EN17";"HOSPITAL";"Entradas MetroValencia";"PATRAIX";39,453951777211;-0,399270280466427
"EN18";"HOSPITAL";"Entradas MetroValencia";"PATRAIX";39,4538125076565;-0,399137749734868
