Tipus / Tipo;objectid;st_length(shape);geo_shape;geo_point_2d
1;35404;86.83698867194623;"{""coordinates"": [[-0.34063985798390795, 39.42431520655385], [-0.3406492323437279, 39.424345857254664], [-0.34066552914568854, 39.424467138126026], [-0.3406656036557646, 39.42446780558115], [-0.34066564792272425, 39.42446847414616], [-0.3406656619807866, 39.42446914292095], [-0.34066564579573344, 39.424469812805626], [-0.34066560063080975, 39.424470481126455], [-0.3406655241648941, 39.424471147830324], [-0.34066541755854673, 39.424471812943786], [-0.3406652820750376, 39.42447247379311], [-0.34066511655379644, 39.42447313035175], [-0.3406649209948195, 39.42447378261967], [-0.3406646977534768, 39.424474429749914], [-0.34066444341653496, 39.42447506986261], [-0.3406641614999131, 39.424475702137315], [-0.34066385196938975, 39.42447632747414], [-0.3406635137670995, 39.42447694314622], [-0.34066314805359615, 39.42447754918014], [-0.3406627548288871, 39.42447814557588], [-0.3406623353219921, 39.4244787305598], [-0.34066189069349195, 39.42447930415843], [-0.34066141981703874, 39.42447986544515], [-0.3406609238874467, 39.42448041354637], [-0.34066040293892796, 39.42448094756207], [-0.34065985929262893, 39.42448146754526], [-0.3406592918222098, 39.42448197256936], [-0.340658701722464, 39.4244824617608], [-0.34065809134876346, 39.424482934272575], [-0.3406574595405431, 39.42448339007814], [-0.34065680629779355, 39.4244838291775], [-0.34065613517067844, 39.424484249850096], [-0.3406554450328692, 39.4244846511693], [-0.3406547369764613, 39.424485034961855], [-0.34065401226471786, 39.42448539855399], [-0.34065327202397855, 39.424485742872385], [-0.3406525162884674, 39.424486067016936], [-0.34065174625299, 39.42448637011409], [-0.34065096423867225, 39.42448665221696], [-0.34065016911918494, 39.42448691239887], [-0.340649362020847, 39.42448715158649], [-0.3406485452990494, 39.42448736893282], [-0.3406477201485553, 39.42448756356433], [-0.3406468854088269, 39.424487735454434], [-0.3406460445273165, 39.42448788558292], [-0.3406451964119291, 39.42448801212298], [-0.3406443433495475, 39.42448811602789], [-0.34064348653498805, 39.42448819642406], [-0.3406426271288148, 39.42448825333803], [-0.3406417650967737, 39.424488287669924], [-0.340640901633692, 39.42448829854617], [-0.34064003793434605, 39.424488285093275], [-0.34063917625141565, 39.42448824916445], [-0.34063831661911337, 39.42448818985965], [-0.3406374601980235, 39.424488107205455], [-0.3406366069881468, 39.424488001201794], [-0.3406357604369264, 39.42448787282848], [-0.34063491941804436, 39.42448772115883], [-0.34063408625262837, 39.42448754624594], [-0.3401763431206007, 39.42442432146233], [-0.34016817793478255, 39.42442308240423], [-0.34016007322638675, 39.424421627617185], [-0.3401520358561281, 39.42441995996088], [-0.34014407736121877, 39.42441808150109], [-0.3401362058314164, 39.42441599332379], [-0.34012843044857827, 39.42441369834175], [-0.34012076042875283, 39.42441119856766], [-0.3401140540852618, 39.42440901543151], [-0.3401072537834727, 39.424407012122856], [-0.34010036867088544, 39.4244051924545], [-0.34009340683714534, 39.42440355751241], [-0.34008637630342503, 39.42440211018278], [-0.3400792851251144, 39.424400852451626], [-0.34007214258666085, 39.42439978453147], [-0.34006495674346177, 39.42439890840829], [-0.34005773681147955, 39.424398226094794], [-0.3400504898225089, 39.42439773595009], [-0.3400432261188294, 39.424397440913474], [-0.3400377554114686, 39.424397219336235], [-0.34003229837518695, 39.42439685212897], [-0.34002686077858835, 39.42439634032458], [-0.340021448458759, 39.42439568315574], [-0.34001606827637526, 39.424394883482066], [-0.3400107272290946, 39.42439394056282], [-0.3400054310512616, 39.42439285633102], [-0.3400001855114774, 39.42439163181948], [-0.33999499753889556, 39.424390268087706], [-0.33998987286786947, 39.4243887670687], [-0.33998481719852164, 39.42438713159548], [-0.33997983633366186, 39.424385361800894], [-0.33997493829452624, 39.4243834605711], [-0.3399701264601098, 39.42438143068611], [-0.33996540659897395, 39.42437927317882], [-0.3399607855375363, 39.424376991808934], [-0.33995626781535493, 39.42437458938302], [-0.3399518591667293, 39.424372067834035], [-0.3399475652917753, 39.42436942999508], [-0.3399433895352076, 39.424366679546274], [-0.33993933872342696, 39.4243638202473], [-0.339935416235387, 39.424360854878145], [-0.3399316266106192, 39.42435778624536], [-0.3399279766412632, 39.42435461900878], [-0.3399244673851451, 39.424351355895254], [-0.339921105600177, 39.42434800246477], [-0.3399178935389838, 39.42434456057057], [-0.33991483563834307, 39.42434103571952], [-0.3399119352429487, 39.42433743159168]], ""type"": ""LineString""}";39.42442730772789, -0.3403467412842027
2;35405;6.357587794124434;"{""coordinates"": [[-0.3385281578568522, 39.42547569440251], [-0.3385403941311768, 39.425419237143835]], ""type"": ""LineString""}";39.425447465773175, -0.33853427599401453
2;35408;41.54198721316427;"{""coordinates"": [[-0.3384513689967731, 39.425358689388716], [-0.3384514639709184, 39.42536388423492], [-0.3384521419015286, 39.4253690527899], [-0.3384533984591595, 39.425374156216755], [-0.3384552235114606, 39.425379155545556], [-0.3384576034443612, 39.4253840117268], [-0.3384605198643987, 39.425388689204965], [-0.3384639509306236, 39.42539315144476], [-0.3384678700227301, 39.425397365404955], [-0.33847224819920285, 39.425401297991165], [-0.33847705173916276, 39.425404919603125], [-0.33848224453201586, 39.42540820238759], [-0.3384877856877783, 39.42541112198541], [-0.33849363308736624, 39.4254136558111], [-0.33849974447457387, 39.42541578487946], [-0.338506071687543, 39.425417492772866], [-0.33851256642731814, 39.42541876667393], [-0.33851917913159263, 39.42541959643908], [-0.33852586006669866, 39.425419976425225], [-0.3385325582698915, 39.42541990276289], [-0.33853922373342854, 39.42541937700977], [-0.33854580405986234, 39.42541840247057], [-0.3385522490016355, 39.42541698700367], [-0.33855851169011264, 39.42541514124749], [-0.3385645427985052, 39.42541287938763], [-0.3385702963789558, 39.42541021838974], [-0.33857572866777563, 39.425407178873016], [-0.33858079931448115, 39.42540378333656], [-0.33858546899215497, 39.42540005790639], [-0.33858970294769714, 39.42539603061503], [-0.3385934674515537, 39.42539173312199], [-0.33859673457710343, 39.42538719721962], [-0.3385994797424227, 39.425382458380284], [-0.3386016818816034, 39.42537755125613], [-0.33860332443400537, 39.42537251420584], [-0.3386043943207802, 39.425367385667776], [-0.3386048831053397, 39.42536220418672], [-0.33860478931462307, 39.42535700846674], [-0.33860411137272867, 39.42535183991224], [-0.33860285480431934, 39.42534673648665], [-0.33860102974203077, 39.4253417371598], [-0.33859864980027077, 39.425336880981185], [-0.3385957333727582, 39.42533220350621], [-0.338592302300671, 39.42532774127009], [-0.33858838200965813, 39.42532352818744], [-0.3385840038310279, 39.4253195956055], [-0.33857920029089095, 39.42531597399794], [-0.3385740086946833, 39.425312690344306], [-0.33856846754265807, 39.42530977075069], [-0.3385626189880521, 39.42530723690236], [-0.3385565076080484, 39.425305107837524], [-0.3385501815642862, 39.42530339997372], [-0.33854368683431113, 39.42530212607506], [-0.3385370729801298, 39.4253012962851], [-0.33853039202197543, 39.425300917200055], [-0.3385236938644618, 39.42530098996256], [-0.3385170295727747, 39.42530151574175], [-0.33851044925713003, 39.42530249027971], [-0.3385040031647578, 39.42530390571807], [-0.3384977404851417, 39.42530575147164], [-0.33849171054479804, 39.42530801335487], [-0.33848595697020833, 39.4253106743491], [-0.3384805234906246, 39.42531371473531], [-0.33847545284607544, 39.42531711026749], [-0.3384707831685786, 39.42532083569328], [-0.3384665504060641, 39.42532486210676], [-0.3384627858984691, 39.425329159595584], [-0.3384595187673633, 39.425333695494025], [-0.33845677359484244, 39.4253384343298], [-0.3384545714470378, 39.42534334145095], [-0.3384529288848266, 39.42534837849884], [-0.33845185898739283, 39.42535350703514], [-0.3384513689967731, 39.425358689388716]], ""type"": ""LineString""}";39.425360446484994, -0.3385281265080941
1;35409;246.59744579393495;"{""coordinates"": [[-0.3883518422018969, 39.46034606719998], [-0.3883517078680451, 39.460350187520966], [-0.3883513959372653, 39.46035430204927], [-0.388350907772681, 39.46035840541027], [-0.38835024463647577, 39.46036249492964], [-0.3883494056030458, 39.46036656428039], [-0.38834839196822457, 39.46037060988814], [-0.38834720506148995, 39.46037462727832], [-0.3883458462123419, 39.4603786119764], [-0.3883443167502704, 39.46038255950783], [-0.3883426191996429, 39.46038646452403], [-0.38834075482261543, 39.460390324350705], [-0.3883387249823565, 39.460394133613214], [-0.38833653329710477, 39.46039788878931], [-0.3883341811300223, 39.46040158450429], [-0.3883316720657095, 39.4604052181361], [-0.38832900746732146, 39.46040878431003], [-0.3867808937373229, 39.462198356238446]], ""type"": ""LineString""}";39.46127775559712, -0.3875769690102936
1;35412;100.35040225773382;"{""coordinates"": [[-0.38825111274424284, 39.45945600536443], [-0.38824404109755556, 39.45957651247745], [-0.388226609023553, 39.459603225591266], [-0.3882246657745889, 39.459606335911566], [-0.38822286476271234, 39.45960949627418], [-0.3882212072501186, 39.45961270400484], [-0.38821969576118465, 39.45961595375498], [-0.3882183303969185, 39.4596192428242], [-0.3882171147755712, 39.459622567690325], [-0.38821604913279817, 39.459625922052446], [-0.3882151358583463, 39.459629304162554], [-0.3882143751541985, 39.45963270861986], [-0.38821376715505046, 39.45963613182384], [-0.38821331551280214, 39.459639569352184], [-0.3882130180734267, 39.459643016652095], [-0.38821287497158813, 39.45964647012303], [-0.3882128886980106, 39.459649925316576], [-0.38821305825985475, 39.45965337770598], [-0.3882133826305968, 39.45965682366467], [-0.3882138619785802, 39.45966025869198], [-0.3882144964384917, 39.459663679187436], [-0.38821528388994353, 39.459667079698114], [-0.3882882723147672, 39.459982478440175], [-0.3883469261910231, 39.46029967028109], [-0.38834957419421917, 39.460318269950456], [-0.38835150778855626, 39.46033692293369], [-0.3883517157966912, 39.46033996898768], [-0.38835182725658507, 39.46034301737648], [-0.3883518422018969, 39.46034606719998]], ""type"": ""LineString""}";39.45989912324295, -0.3882763504473415
1;35414;298.6727426634957;"{""coordinates"": [[-0.3856363811418597, 39.48936881729874], [-0.3856342812706522, 39.48936928535536], [-0.38466546209483954, 39.489585651344086], [-0.38451365017162037, 39.48961930273029], [-0.3842953156588579, 39.48966676326683], [-0.3841933088679984, 39.48968989693714], [-0.384004668402801, 39.489731066102955], [-0.38390068511376596, 39.48975307756506], [-0.38388769216860796, 39.48975599486466], [-0.38387482256895006, 39.48975921943674], [-0.3838620857431662, 39.48976274789013], [-0.3836822740757554, 39.48981219798583], [-0.3836617663834226, 39.48981751265718], [-0.38364102130441957, 39.48982224361584], [-0.38353890185550527, 39.48984499039451], [-0.38301808615437727, 39.48995763695238], [-0.3826643711450373, 39.490034852540255], [-0.3823025732717947, 39.49011653888365]], ""type"": ""LineString""}";39.48974277702539, -0.3839694803064335
1;35415;45.682774804076864;"{""coordinates"": [[-0.36051774098075035, 39.4928516651124], [-0.36021620719864883, 39.4925130786322]], ""type"": ""LineString""}";39.4926823718723, -0.3603669740896996
1;35423;49.549324129598375;"{""coordinates"": [[-0.3327772034330463, 39.47647880626239], [-0.33298049744185193, 39.47606136740105]], ""type"": ""LineString""}";39.47627008683172, -0.33287885043744914
1;35425;71.19030476406144;"{""coordinates"": [[-0.32953344374488436, 39.47509401208109], [-0.32951457733666073, 39.4750884327306], [-0.3295037958801632, 39.47508718859695], [-0.32949382744729155, 39.47508866576417], [-0.32948509889233807, 39.47509130832558], [-0.32947551378318457, 39.475092367286884], [-0.3294663609021624, 39.47509172992796], [-0.3294563906850866, 39.47509103594811], [-0.3294283913853476, 39.47508329450541], [-0.329194267808745, 39.47501383284982], [-0.32918179160709216, 39.475008821023515], [-0.3289945833604041, 39.4749193460253], [-0.3289640469957841, 39.47490810212061], [-0.3287767582282701, 39.47485497512948]], ""type"": ""LineString""}";39.47498539972153, -0.3291533773650446
1;35427;58.119346784135836;"{""coordinates"": [[-0.3285717547781504, 39.474793279593065], [-0.32796288163585696, 39.474617215453875], [-0.32793951369675445, 39.47460947474768]], ""type"": ""LineString""}";39.47470181160221, -0.32825549952739264
1;35428;208.8913115805274;"{""coordinates"": [[-0.32793951369675445, 39.47460947474768], [-0.3279367439425466, 39.474608557031615], [-0.32791654876306375, 39.47459682454053], [-0.32789803810906787, 39.47457786074111], [-0.3278858158342255, 39.47455395431323], [-0.3278801842579122, 39.47452750132422], [-0.3278779970256017, 39.4745110947897], [-0.3278719067608323, 39.47449859657659], [-0.327859017170908, 39.474492121095835], [-0.32776597749494735, 39.47441001476124], [-0.3277293785419098, 39.474379914595644], [-0.32768485252881724, 39.474354173421276], [-0.3276437846833251, 39.474336143948264], [-0.32758950871305076, 39.474319990820035], [-0.3275293706660533, 39.47430988193471], [-0.32748303157548286, 39.47430699645979], [-0.3274370504357564, 39.47430702721477], [-0.3273862985662491, 39.4743091283399], [-0.32725186869938083, 39.474307803998194], [-0.32659277366207595, 39.474314403293626], [-0.32655936577143324, 39.47431690397189], [-0.32653322155418835, 39.47432575173609], [-0.3265051043772112, 39.474337097265206], [-0.32647658869550883, 39.47434661655972], [-0.3263981676207098, 39.47437197539701], [-0.326366514703656, 39.47438425302396], [-0.32634106668602053, 39.474391098808645], [-0.32631702940158946, 39.4743924024493], [-0.32572157108810806, 39.4743640062552]], ""type"": ""LineString""}";39.47435993628581, -0.32688227956926463
1;35433;84.92947391408632;"{""coordinates"": [[-0.3592329752226681, 39.470221919268454], [-0.35909139612060215, 39.47010535894521], [-0.35894012892298277, 39.46998847377375], [-0.35888138616753595, 39.46994308313313], [-0.35880195533651743, 39.46989218726819], [-0.35870795547073053, 39.469850642846744], [-0.3586260506116565, 39.46981534337523], [-0.3585214508835605, 39.46976878142558], [-0.35846947922974554, 39.46974876184504]], ""type"": ""LineString""}";39.46995947622979, -0.35886679035728936
1;35435;259.0696570582127;"{""coordinates"": [[-0.3446102636007276, 39.46880762390796], [-0.34466899220061437, 39.46881980606971], [-0.34468530616549886, 39.46882017973355], [-0.3447032765942119, 39.46879845493179], [-0.3447245563872473, 39.46879704481088], [-0.3447373206390905, 39.46878342243761], [-0.3447586752809947, 39.46873710808042], [-0.34478886097671185, 39.468673286984334], [-0.34481051806639074, 39.46862103555001], [-0.3448274828665695, 39.468582842268226], [-0.34482796353687173, 39.46857020405752], [-0.34481517610543744, 39.46856295352737], [-0.34480313410146735, 39.468557618172206], [-0.34472957926449554, 39.46853822453978], [-0.34470784484559114, 39.46853013715488], [-0.3446942422025133, 39.46852286798481], [-0.3446834395173132, 39.46850524056137], [-0.3446841365438465, 39.46848691466263], [-0.34485059719812006, 39.4681075729627], [-0.34484692730446354, 39.46809673716397], [-0.3448134142999629, 39.468076363004926], [-0.3448053073988745, 39.46805340814781], [-0.3448049736252939, 39.46801924652687], [-0.34480658390751734, 39.46797690703228], [-0.34480776155197457, 39.467945942918135], [-0.3447996187943857, 39.46792148638244], [-0.3447762068014899, 39.4678931216113], [-0.34474015175538597, 39.46785371420788], [-0.34470541587024095, 39.46782256012728], [-0.34466470677066363, 39.46779822611435], [-0.3446428051550646, 39.467773057901155], [-0.3446349387030445, 39.467743783478824], [-0.3446450042687133, 39.46771080809826], [-0.3446566174394474, 39.46768450933324], [-0.3450923237019622, 39.46679672434235]], ""type"": ""LineString""}";39.467874772529605, -0.344800187285344
1;35439;340.4835258062968;"{""coordinates"": [[-0.332211635048846, 39.46018753807033], [-0.33219187257258465, 39.46024493768827], [-0.3321663023843406, 39.460301067978406], [-0.33211934482209704, 39.46038052821981], [-0.33206830221076866, 39.46045195525228], [-0.332000659003331, 39.460530318061316], [-0.33191549428391187, 39.46061343697871], [-0.3317944434905957, 39.46071614934723], [-0.3305452713140547, 39.46180541816203], [-0.3304848955725186, 39.46185280645124], [-0.33043656985541364, 39.46189139700245], [-0.330343447589082, 39.46195277760087], [-0.33025196387025474, 39.462009658961165], [-0.3301457636998663, 39.46206846966017], [-0.33006353135813815, 39.46211308629591], [-0.329960777090658, 39.462158363779096], [-0.32980252279173605, 39.46222221584876], [-0.3297016202177092, 39.46225732603679], [-0.3295772272967602, 39.46229416386691], [-0.32948182577292373, 39.46231604030346]], ""type"": ""LineString""}";39.46139121754813, -0.3309531995455112
1;35441;347.8618738582321;"{""coordinates"": [[-0.35767199418406664, 39.461389684545225], [-0.3576780402594343, 39.46137849526823], [-0.3576774280338697, 39.46136497448172], [-0.3576666688216555, 39.461352095942246], [-0.35764989449528334, 39.46133472309215], [-0.35763143229023847, 39.46130879135713], [-0.3576137448268061, 39.461275346793386], [-0.35760029149921085, 39.46124475158155], [-0.35758358949368213, 39.46121653109017], [-0.3575531130323414, 39.46117667606833], [-0.3575144131710804, 39.46114133033732], [-0.35747410866220214, 39.46111073717595], [-0.35741492309401635, 39.46107818408581], [-0.357377684901984, 39.46106050984027], [-0.35732151935611306, 39.46104209889365], [-0.3572702849548959, 39.461029001723105], [-0.35720900235173153, 39.461020571405165], [-0.3571274016426124, 39.46101950133118], [-0.3570782703036618, 39.461023891101235], [-0.3570307054629533, 39.46102862187285], [-0.35698721360391905, 39.46103007957219], [-0.35693438067718225, 39.46102796003647], [-0.35688891451867505, 39.46101897125947], [-0.35683795908720684, 39.46099853718598], [-0.35677192610388775, 39.46096162994633], [-0.3567000793657592, 39.460913070910294], [-0.35661025624054493, 39.46085941118095], [-0.3565094588206836, 39.460802373011305], [-0.3563624692873204, 39.46072440433784], [-0.35622886503538226, 39.46065410645713], [-0.3561129984028967, 39.460595161220475], [-0.35597696345253577, 39.46053575792953], [-0.3558517848250663, 39.46048285627823], [-0.35563138030472785, 39.460397753424445], [-0.3554780523533415, 39.46034186588638], [-0.35531455114412136, 39.46028809162759], [-0.3551214126540659, 39.46023191927962], [-0.35494755971034214, 39.460184947482944], [-0.35474840688895326, 39.460139746362145], [-0.35458315765962206, 39.46010548394972], [-0.3544235047302441, 39.46007041628913], [-0.35431046313040826, 39.46004359853036], [-0.3542726124737421, 39.46003022366164], [-0.35424579757980956, 39.46001866394001], [-0.3542170545502822, 39.46000471443083]], ""type"": ""LineString""}";39.46060505333534, -0.3560218869518488
1;35452;200.23443686697829;"{""coordinates"": [[-0.40176295754119856, 39.489034272518], [-0.40176036035006113, 39.48907160370454], [-0.40173907783085877, 39.489196972770685], [-0.40173872748813894, 39.48919851265018], [-0.4017383089070353, 39.489200042895895], [-0.4017378210264337, 39.489201560781446], [-0.4017372662367778, 39.48920306455853], [-0.40173664460510405, 39.489204552426884], [-0.4017359561984675, 39.489206022586245], [-0.4017352022120717, 39.48920747416245], [-0.40173438394172056, 39.48920890358096], [-0.4017335025491016, 39.48921031086774], [-0.40173255700660937, 39.48921169239629], [-0.4017315519275232, 39.48921304917065], [-0.40173048515604554, 39.489214376638216], [-0.4017293601437542, 39.48921567577704], [-0.4017281781864398, 39.48921694301255], [-0.4017269392841037, 39.489218178344736], [-0.401725645860705, 39.489219379125245], [-0.40172430027317074, 39.48922054450578], [-0.4017229025885381, 39.48922167268614], [-0.40172145516373153, 39.48922276281816], [-0.4017199591939818, 39.489223814027646], [-0.4017184171032428, 39.48922482366615], [-0.4017168312484411, 39.48922579088555], [-0.4017152027912707, 39.48922671571176], [-0.40171353415569916, 39.489227595496345], [-0.4017118265034341, 39.4892284302653], [-0.40171008338661024, 39.4892292182963], [-0.4017088260194448, 39.48922976314066], [-0.4017071337942161, 39.48923052708491], [-0.40170547597234674, 39.48923133504073], [-0.40170385374904516, 39.48923218613394], [-0.4017022695147691, 39.48923307861625], [-0.40170072446472826, 39.48923401161348], [-0.40169922208401687, 39.489234985203574], [-0.4016977624732077, 39.48923599668615], [-0.40169634679399285, 39.4892370460872], [-0.40169497859852255, 39.48923813168433], [-0.4016936579203075, 39.48923925257748], [-0.40169238714979993, 39.48924040701829], [-0.40169116628701074, 39.4892415950068], [-0.40168999895111634, 39.489242813020404], [-0.401688885142117, 39.48924406105913], [-0.40168782489355154, 39.4892453382228], [-0.4016868229527854, 39.489246641914974], [-0.4016858770634628, 39.48924797028337], [-0.40168498954899534, 39.48924932338003], [-0.4016841605099515, 39.489250698504506], [-0.401677666668342, 39.48926197736512], [-0.40162954865277345, 39.489345541839285], [-0.4015827814445549, 39.48950024842857], [-0.4015824860319179, 39.48950115621658], [-0.4015821490662451, 39.48950205586834], [-0.40158177297152386, 39.489502944735435], [-0.40158135771422915, 39.48950382371791], [-0.40158090219971165, 39.48950469098962], [-0.401580408784886, 39.48950554570233], [-0.4015798775368268, 39.48950638605579], [-0.40157930961722055, 39.489507212076], [-0.4015787038978853, 39.48950802283681], [-0.4015780628028202, 39.48950881568983], [-0.40157738746019633, 39.48950959156113], [-0.4015766767753582, 39.48951034862447], [-0.4015759330717136, 39.48951108693184], [-0.40157515644983394, 39.4895118037828], [-0.40157434803790015, 39.48951250010351], [-0.4015735102599047, 39.48951317324549], [-0.40157264188707076, 39.48951382498305], [-0.4015717453769279, 39.48951445176761], [-0.4015708206959506, 39.489515054499286], [-0.40156987020105206, 39.48951563232994], [-0.40156889392577244, 39.48951618435939], [-0.40156789426056433, 39.489516708839375], [-0.40156687113838424, 39.48951720757012], [-0.4015658269832032, 39.48951767790323], [-0.4013984093761367, 39.48959515556858], [-0.40138635024183306, 39.489601427177135], [-0.40137940365240765, 39.489606505041664], [-0.4013500220599129, 39.48963942738404], [-0.40133722210024786, 39.48965047960966], [-0.40132402103157006, 39.48965716169941], [-0.4012273934224971, 39.4897005536861], [-0.40114734171934163, 39.48973321477252], [-0.401121974841184, 39.4897339554971], [-0.40110242769834775, 39.48972959406642], [-0.4010722521817327, 39.48973323256709], [-0.4005533874567692, 39.48996113886333], [-0.4005236017827289, 39.489975404621035], [-0.4005092302438364, 39.48998641078397], [-0.400495349464287, 39.49000206295492], [-0.40047662666691863, 39.49002275533299], [-0.4004560079676794, 39.49003644689116], [-0.40015873202956603, 39.4901584371417]], ""type"": ""LineString""}";39.489694635711004, -0.40107237640584803
